timestamp,open,high,low,close,volume,macd,macd_signal,macd_hist,rsi,boll_mid,boll_upper,boll_lower,ema20,ema50,ema200
2025-03-12 22:00:00,125.76,126.7,125.53,126.47,491872.0,0.35185333852022893,0.2715989375528402,0.08025440096738873,56.45178815629594,124.58850000000002,128.2037500095579,120.97324999044217,124.95674434683012,125.0373560085574,131.32113727344245
2025-03-12 23:00:00,126.48,126.76,125.41,126.55,645171.0,0.43490399413457226,0.3042599488691866,0.13064404526538564,56.72171013640775,124.792,128.3654730268624,121.2185269731376,125.10848298071714,125.09669373615611,131.27366327072164
2025-03-13 00:00:00,126.54,126.89,125.2,125.29,658312.0,0.394503195283022,0.32230859815195373,0.0721945971310683,51.32575295210984,124.951,128.29780932107099,121.604190678929,125.12577031591287,125.10427662763955,131.21412433270453
2025-03-13 01:00:00,125.3,126.46,124.86,126.04,607299.0,0.4181834361856005,0.3414835657586831,0.0766998704269174,54.1233567807155,125.15249999999999,128.22803247422758,122.0769675257724,125.21283980975372,125.14098214316373,131.1626405084985
2025-03-13 02:00:00,126.04,127.38,125.08,125.24,605818.0,0.36815305265911036,0.3468174631387686,0.021335589520341758,50.771247176299575,125.31500000000001,128.00642497964944,122.62357502035059,125.21542649454226,125.14486626199408,131.1037087621453
2025-03-13 03:00:00,125.25,126.25,124.63,124.9,615315.0,0.29763747848092237,0.3369814662071994,-0.03934398772627701,49.37170739957912,125.40450000000001,127.89903697845318,122.90996302154684,125.18538587598104,125.13526113162577,131.04198031675082
2025-03-13 04:00:00,124.9,125.29,123.51,123.79,631410.0,0.15045135504409757,0.299675443974579,-0.14922408893048145,45.00955459427739,125.3285,127.9256666748344,122.73133332516561,125.05249198289677,125.08249242906717,130.96982130862395
2025-03-13 05:00:00,123.79,124.46,122.91,123.44,821466.0,0.005499821412414008,0.240840319462146,-0.235340498049732,43.69850518753093,125.27450000000002,127.98488917384803,122.564110826152,124.89892131771921,125.01806528447925,130.89489771351327
2025-03-13 06:00:00,123.44,124.12,123.11,123.62,730420.0,-0.09376989787135415,0.173918275995446,-0.2676881738668001,44.5923724710146,125.2335,128.0207587929677,122.44624120703232,124.77711928735995,124.96322637445758,130.82251067158776
2025-03-13 07:00:00,123.62,124.52,123.39,124.18,615610.0,-0.12580435533054413,0.11397374973024796,-0.23977810506079208,47.390805842428655,125.1085,127.84641526531202,122.370584734688,124.72025078375948,124.93250471411217,130.75641603803965
2025-03-13 08:00:00,124.19,125.39,123.55,125.27,890867.0,-0.06251734927798225,0.07867552992860191,-0.14119287920658416,52.42727941284076,124.90249999999999,126.76362444789571,123.04137555210427,124.77260785200815,124.94574268020976,130.70182483368106
2025-03-13 09:00:00,125.26,127.99,125.22,127.61,1351094.0,0.17444558819914846,0.09782954158271123,0.07661604661643723,61.04840868770671,124.99100000000001,127.17938945827322,122.8026105417268,125.04283567579122,125.0502450273599,130.67106040747527
2025-03-13 10:00:00,127.61,127.96,126.35,126.99,841823.0,0.3086536412199763,0.13999436151016428,0.168659279709812,58.04685984322545,125.09599999999998,127.45857130218819,122.73342869781176,125.22827989724678,125.12632900672932,130.63443294073423
2025-03-13 11:00:00,126.99,127.18,125.72,126.83,738434.0,0.3975214482397149,0.19149977885607444,0.20602166938364047,57.26438809128982,125.215,127.67818151136353,122.75181848863647,125.38082466901372,125.19315242396286,130.59657788659757
2025-03-13 12:00:00,126.82,128.79,125.62,126.21,1573005.0,0.4131583774495624,0.23583149857477206,0.17732687887479034,54.214647063022305,125.3175,127.76640415879749,122.8685958412025,125.45979374819096,125.23303613389884,130.5529303454374
2025-03-13 13:00:00,126.21,127.32,123.9,124.15,1895457.0,0.25637070005772955,0.23993933887136357,0.016431361186365984,45.53698346198134,125.3385,127.73676494300992,122.94023505699008,125.33505148640752,125.19055662323215,130.48921959573158
2025-03-13 14:00:00,124.15,125.8,123.54,125.1,1406836.0,0.20639322016586448,0.23323011513026376,-0.026836894964399283,49.54758232258418,125.37349999999999,127.7342338288241,123.01276617117588,125.3126656305509,125.18700478016424,130.43559552015216
2025-03-13 15:00:00,125.1,125.48,123.77,124.26,1124075.0,0.09787647167779312,0.20615938643976967,-0.10828291476197655,46.300917220905,125.33900000000001,127.74551659152633,122.9324834084737,125.21241176094108,125.15064572146217,130.37414680850887
2025-03-13 16:00:00,124.26,124.35,122.37,123.2,1074281.0,-0.07281757500811636,0.15036399415019247,-0.22318156915830883,42.51502115600692,125.24549999999999,127.83441950638769,122.6565804936123,125.0207534979363,125.0741378219193,130.30276226315058
2025-03-13 17:00:00,123.2,123.3,121.04,121.69,1298453.0,-0.3261782324745752,0.05505554882523891,-0.3812337812998141,37.77636667620691,125.0415,128.06321282902286,122.01978717097714,124.70353887899836,124.94140655125935,130.21706313615405
2025-03-13 18:00:00,121.69,123.03,121.59,122.92,1024582.0,-0.4228433867295962,-0.04052423828572815,-0.38231914844386805,43.318382089975124,124.86399999999999,127.94880418213768,121.7791958178623,124.5336780333374,124.8621242377581,130.1444555427595
2025-03-13 19:00:00,122.91,123.13,121.04,121.41,697866.0,-0.6142153022819201,-0.15526245108496659,-0.4589528511969535,38.754907970221964,124.607,127.94632296952035,121.26767703047965,124.23618488723857,124.72672799937115,130.05754553735892
2025-03-13 20:00:00,121.4,122.16,120.66,121.43,820836.0,-0.7555555175255648,-0.2753210643730863,-0.48023445315247854,38.846800515270424,124.41400000000002,128.02245440014482,120.80554559985522,123.96892918363784,124.5974272829811,129.9716993131066
2025-03-13 21:00:00,121.43,122.11,120.92,122.1,327898.0,-0.8042345421960704,-0.38110375993768314,-0.42313078225838724,41.98704503317045,124.21700000000001,127.88145285641284,120.55254714358719,123.79093592802062,124.49947639175852,129.89337394680703
2025-03-13 22:00:00,122.09,123.85,121.89,123.76,650322.0,-0.7007866644137124,-0.445040340832889,-0.2557463235808234,48.977762509276694,124.143,127.78014231376177,120.50585768623823,123.78798964916102,124.47047374265418,129.83234535032142
2025-03-13 23:00:00,123.76,124.31,122.95,123.32,640806.0,-0.6468512986881763,-0.48540253240394654,-0.16144876628422972,47.34907583851953,124.064,127.7005478135218,120.42745218647819,123.74341920637707,124.42535178159291,129.76754589409933
