timestamp,open,high,low,close,volume,macd,macd_signal,macd_hist,rsi,boll_mid,boll_upper,boll_lower,ema20,ema50,ema200
2025-02-06 00:00:00,2787.0,2818.45,2753.65,2805.17,430202.488,-65.10486467205646,-87.38271926822279,22.27785459616632,46.001920167015754,2744.474,2919.47797281509,2569.47002718491,2816.1144526396547,2955.4706395421563,3221.5488287965727
2025-02-06 04:00:00,2805.18,2854.95,2804.76,2830.41,374849.388,-56.493049213427184,-81.20478525726367,24.71173604383648,48.17448508059215,2742.5919999999996,2912.7426977389887,2572.4413022610106,2817.475933342899,2950.564783171157,3217.656900151831
2025-02-06 08:00:00,2830.4,2857.43,2790.72,2802.02,554419.09,-51.36683391434917,-75.23719498868077,23.870361074331598,45.935733891797035,2756.4265,2894.090872530522,2618.762127469478,2816.0039396889847,2944.737765728367,3213.521209603057
2025-02-06 12:00:00,2802.02,2805.84,2680.32,2704.25,1060374.119,-54.564506475132475,-71.10265728597112,16.538150810838644,39.182579515291685,2760.6755000000003,2885.127079334933,2636.2239206650675,2805.360707323196,2935.3041791801893,3208.4538343831264
2025-02-06 16:00:00,2704.26,2726.09,2668.03,2689.0,788662.933,-57.664511792515896,-68.41502818728007,10.750516394764176,38.238293765694834,2766.154,2863.763421331361,2668.544578668639,2794.278735183558,2925.64254105834,3203.2851395136427
2025-02-06 20:00:00,2688.91,2724.48,2650.0,2685.25,469014.336,-59.73529069997903,-66.67908068981987,6.9437899898408375,37.99580469664511,2765.4790000000003,2865.2145887281918,2665.743411271809,2783.895046106912,2916.212896983919,3198.1305610110194
2025-02-07 00:00:00,2685.26,2738.99,2678.0,2714.46,398087.059,-58.346809569309244,-65.01262646571774,6.665816896408501,41.1275794979575,2763.089,2865.406849222339,2660.7711507776608,2777.282184566268,2908.299014421643,3193.3179186129
2025-02-07 04:00:00,2714.47,2730.56,2666.7,2711.63,422940.897,-56.81980227342274,-63.37406162725874,6.554259353836002,40.91197419000878,2754.736,2843.726195888212,2665.745804111788,2771.0295955542656,2900.5846269432773,3188.5250039998364
2025-02-07 08:00:00,2711.63,2763.88,2703.69,2761.34,367396.576,-51.010440208237014,-60.90133734345441,9.890897135217394,46.24291677892368,2752.332,2837.623018494337,2667.040981505663,2770.10677692929,2895.122776446941,3184.274406945112
2025-02-07 12:00:00,2761.34,2796.12,2707.66,2720.33,1224803.892,-49.14908285231468,-58.55088644522647,9.40180359291179,42.81133768740157,2753.2305,2836.6633357612864,2669.797664238714,2765.3661315039208,2888.2666177628707,3179.6580446869516
2025-02-07 16:00:00,2720.34,2728.83,2654.17,2657.82,755885.503,-52.117203221470845,-57.26414980047534,5.146946579004492,38.16263701475001,2748.2740000000003,2841.9283722867926,2654.619627713208,2755.123642782357,2879.2275448015357,3174.4656263318575
2025-02-07 20:00:00,2657.81,2660.79,2560.68,2620.66,900566.348,-56.813055660049486,-57.17393097239017,0.3608753123406814,35.682162114267825,2740.527,2849.107529823971,2631.946470176029,2742.317581557179,2869.085538198833,3168.955122587262
2025-02-08 00:00:00,2620.66,2667.15,2614.22,2640.62,441432.361,-58.25244948796899,-57.38963467550593,-0.862814812463057,38.01276479361211,2734.1155,2850.5161638569048,2617.714836143095,2732.6320975940075,2860.124320137726,3163.6980566908715
2025-02-08 04:00:00,2640.62,2647.9,2592.72,2628.33,415632.693,-59.696732905130375,-57.851054321430816,-1.8456785836995593,37.12083520138741,2729.0305,2854.699262852407,2603.3617371475925,2722.698564484857,2851.032606638987,3158.3710113506636
2025-02-08 08:00:00,2628.33,2631.68,2600.33,2612.09,271229.988,-61.44348782798488,-58.56954102274163,-2.87394680524325,35.92140961032217,2723.6875,2859.8124746025283,2587.5625253974717,2712.164415481541,2841.660584873762,3152.935379396926
2025-02-08 12:00:00,2612.1,2635.68,2587.05,2604.06,371087.348,-62.75238707950439,-59.40611023409419,-3.3462768454101948,35.313814312101385,2715.982,2861.042236286833,2570.921763713167,2701.868756860043,2832.3412683120687,3147.4739328357628
