timestamp,open,high,low,close,volume,macd,macd_signal,macd_hist,rsi,boll_mid,boll_upper,boll_lower,ema20,ema50,ema200
2025-03-21 10:30:00,1961.31,1969.11,1955.79,1966.9,68468.324,-4.0002279495663515,-3.0025024743095496,-0.9977254752568019,42.57244614901348,1976.8774999999998,1992.871532933341,1960.8834670666586,1974.216017083441,1980.701958338033,1961.8325740468576
2025-03-21 11:00:00,1966.9,1967.53,1960.8,1961.1,45095.627,-4.553526722962943,-3.3127073240402285,-1.240819398922714,38.89111484278892,1975.6770000000001,1992.6439934687187,1958.7100065312816,1972.966872597231,1979.93301622684,1961.825284752859
2025-03-21 11:30:00,1961.11,1967.85,1960.8,1966.11,27743.068,-4.535472809591511,-3.557260421150485,-0.9782123884410256,43.44072852940145,1974.321,1989.6357303015639,1959.006269698436,1972.3138371108003,1979.3907760017291,1961.8679187354178
2025-03-21 12:00:00,1966.11,1973.0,1964.62,1970.49,49275.149,-4.120240044561797,-3.6698563458327476,-0.45038369872904926,47.14559386234622,1973.4855000000002,1987.6195670572224,1959.351432942778,1972.1401383381071,1979.0416262622236,1961.9537105887969
2025-03-21 12:30:00,1970.48,1971.0,1932.0,1945.29,269134.748,-5.758217073423111,-4.087528491350821,-1.67068858207229,33.53497839416485,1971.4004999999997,1989.0197866514043,1953.7812133485952,1969.582982302764,1977.7176698435592,1961.7879025232369
2025-03-21 13:00:00,1945.28,1951.0,1942.51,1947.92,82036.657,-6.766111154287273,-4.623245023938112,-2.1428661303491614,35.62380247527895,1969.779,1989.743397680269,1949.814602319731,1967.5198411287781,1976.5488256704627,1961.6499134434039
2025-03-21 13:30:00,1947.92,1955.38,1935.95,1951.45,188348.836,-7.1970696665046034,-5.1380099524514105,-2.059059714053193,38.421134633942174,1968.489,1989.7150811763347,1947.2629188236654,1965.989380067355,1975.5643086609105,1961.5484217673502
2025-03-21 14:00:00,1951.45,1953.7,1937.28,1950.08,105513.275,-7.5619850726864115,-5.622804976498411,-1.9391800961880001,37.735799776727085,1966.691,1987.7487830591804,1945.6332169408197,1964.4742010119421,1974.5646807723656,1961.434308117924
2025-03-21 14:30:00,1950.07,1954.37,1942.88,1953.27,76761.871,-7.507238076630301,-5.99969159652479,-1.5075464801055114,40.401567304281436,1965.2289999999998,1985.7148214382307,1944.743178561769,1963.4071342480213,1973.7293999769834,1961.3530712212284
2025-03-21 15:00:00,1953.26,1954.93,1945.08,1951.32,60505.704,-7.534348100867646,-6.306622897393362,-1.227725203474284,39.29407791739003,1964.2044999999998,1985.3435678228752,1943.0654321771244,1962.2559786044949,1972.8504025413904,1961.2532396667884
2025-03-21 15:30:00,1951.31,1957.8,1947.0,1949.63,57813.72,-7.604541434072189,-6.566206604729128,-1.0383348293430608,38.313834894054274,1963.0075000000002,1984.619549149031,1941.3954508509694,1961.0535044508754,1971.9396019629276,1961.137585540751
2025-03-21 16:00:00,1949.58,1961.75,1945.0,1958.44,120546.612,-6.8700827995871805,-6.626981843700739,-0.2431009558864412,45.89166272189458,1962.1695,1983.0792977286176,1941.2597022713824,1960.8045992649259,1971.4100960175974,1961.1107438935794
2025-03-21 16:30:00,1958.43,1967.55,1955.88,1965.7,74945.242,-5.637215444975709,-6.429028563955733,0.7918131189800244,51.210632750327505,1961.816,1982.2037562844678,1941.4282437155323,1961.2708279066187,1971.1861260658623,1961.1564081334443
2025-03-21 17:00:00,1965.7,1966.7,1960.08,1961.71,46901.697,-4.925342534581887,-6.128291358080965,1.202948823499078,48.39494608934171,1961.309,1981.1429261712724,1941.4750738287275,1961.312653820295,1970.8144421384147,1961.161916510226
2025-03-21 17:30:00,1961.7,1971.79,1960.08,1967.68,62212.482,-3.835238801178548,-5.669680846700482,1.834442045521934,52.594818650750874,1960.893,1979.7547129321786,1942.0312870678215,1961.9190677424458,1970.6915002304968,1961.2267730623632
2025-03-21 18:00:00,1967.68,1968.55,1961.84,1966.82,44796.867,-3.0060664844822895,-5.136957974256844,2.1308914897745543,51.93905591887941,1960.6970000000001,1979.2060454131038,1942.1879545868965,1962.385823195737,1970.5396498626376,1961.2824270617427
2025-03-21 18:30:00,1966.82,1976.0,1966.82,1969.21,80325.298,-2.1315176254906874,-4.535869904503612,2.404352279012925,53.667953957757796,1960.4509999999998,1978.3283186497395,1942.5736813502601,1963.0357447963831,1970.4874978777384,1961.3613083845116
2025-03-21 19:00:00,1969.22,1977.41,1966.3,1973.83,45576.946,-1.0534919832434753,-3.839394320251585,2.7859023370081095,56.89588725704614,1960.3285,1977.7775732976406,1942.8794267023595,1964.0637691018337,1970.61859777439,1961.4853749677504
2025-03-21 19:30:00,1973.82,1974.84,1967.71,1972.72,34226.985,-0.28542639694319405,-3.128600735589907,2.8431743386467128,55.88842079510761,1960.5490000000002,1978.5262123592508,1942.5717876407496,1964.8881720447657,1970.7010186202706,1961.5971622815043
2025-03-21 20:00:00,1972.71,1977.83,1971.82,1974.83,29296.679,0.48790619360488563,-2.4052993497509485,2.893205543355834,57.43147946722315,1961.225,1980.3056272654012,1942.1443727345986,1965.8350128026666,1970.8629638405607,1961.7288323085543
2025-03-21 20:30:00,1974.83,1977.53,1973.0,1973.89,31642.688,1.0132476138660422,-1.7215899570275504,2.7348375708935926,56.48353738631624,1961.5745,1981.3367057952498,1941.81229420475,1966.6021544406979,1970.9816883146764,1961.8498389522501
2025-03-21 21:00:00,1973.88,1976.5,1973.61,1975.15,23639.536,1.5138057300514447,-1.0745108196117512,2.5883165496631957,57.49625046186738,1962.277,1982.946258230245,1941.6077417697552,1967.4162349703379,1971.1451742392107,1961.982178863173
2025-03-21 21:30:00,1975.14,1982.42,1970.35,1972.98,41291.132,1.7156241372474597,-0.5164838282399089,2.2321079654873683,55.11725147541114,1962.6205000000002,1983.780487538528,1941.4605124614725,1967.946117354223,1971.2171377998584,1962.091609919261
