timestamp,open,high,low,close,volume,macd,macd_signal,macd_hist,rsi,boll_mid,boll_upper,boll_lower,ema20,ema50,ema200
2024-06-01,67577.9,67936.0,67480.0,67799.2,50943.058,1034.4632768155425,1192.8300899578596,-158.36681314231714,53.225719449568544,67530.275,72184.26168121755,62876.28831878243,67310.0578365102,65818.3972311415,56569.55088011905
2024-06-02,67799.2,68545.9,67296.3,67805.9,102194.718,947.3157623995503,1143.7272244461979,-196.41146204664756,53.24690104372828,67774.965,71889.99590799966,63659.93409200033,67357.28089977807,65896.36263381878,56681.355348973586
2024-06-03,67805.9,70372.9,67642.6,68851.4,227676.93,951.6438706049958,1105.3105536779574,-153.66668307296163,56.553207916745514,68140.01,71048.56789037923,65231.45210962076,67499.57795715569,66012.28090377913,56802.45032062559
2024-06-04,68851.3,71146.4,68595.5,70580.0,216100.016,1082.0838915664208,1100.66522125565,-18.58132968922928,61.41211791661407,68360.23999999999,71309.18990937504,65411.29009062495,67792.95148544412,66191.45830721775,56939.54036718653
2024-06-05,70580.0,71824.4,70423.6,71133.3,203992.034,1216.0869343627273,1123.7495638770656,92.33737048566172,62.84448797666487,68656.01999999999,71460.97949467009,65851.0605053299,68111.0799157928,66385.3092043079,57080.771806319004
2024-06-06,71133.3,71714.8,70101.9,70830.0,158483.564,1283.0216634351818,1155.603983788689,127.41767964649284,61.49690968052587,68848.51999999999,71697.27080257311,65999.76919742687,68370.02468600521,66559.6567611818,57217.58004705216
2024-06-07,70830.0,72144.0,68405.0,69377.0,299412.37,1204.933253964904,1165.469837823932,39.46341614097196,55.37129869966484,68973.125,71674.43150173558,66271.81849826442,68465.92709695834,66670.168797752,57338.56930031532
2024-06-08,69377.0,69613.6,69192.3,69346.5,65739.857,1127.5883947509865,1157.893549209343,-30.305154458356583,55.24689797026304,69128.48000000001,71505.76163519929,66751.19836480073,68549.79118303864,66775.14850680936,57458.05119782463
2024-06-09,69346.6,69879.0,69160.0,69667.1,68024.1,1079.7154865785124,1142.257936683177,-62.54245010466457,56.35684615718104,69038.51000000001,71166.33838831246,66910.68161168756,68656.2015466464,66888.58488884584,57579.53427048309
2024-06-10,69667.1,70222.7,69201.2,69558.7,127381.604,1021.2564795377839,1118.0576452540984,-96.80116571631447,55.85244945966864,69008.005,71084.47903012719,66931.53096987282,68742.15378036317,66993.3188102294,57698.729949383756
