timestamp,open,high,low,close,volume,macd,macd_signal,macd_hist,rsi,boll_mid,boll_upper,boll_lower,ema20,ema50,ema200
2024-06-01,3764.35,3837.2,3754.36,3817.49,990970.998,183.790082681458,167.70748287571212,16.082599805745872,65.97072225611936,3511.094,4274.429183669246,2747.7588163307537,3583.718820106953,3391.0493893301896,2955.868223681502
2024-06-02,3817.49,3841.7,3753.8,3783.98,1399997.604,176.65612431125737,169.49721116282117,7.1589131484361985,63.750779359993516,3552.8075,4277.157998813642,2828.457001186358,3602.7913134617484,3406.4632009560705,2964.1081418538256
2024-06-03,3783.98,3854.0,3760.0,3769.15,1916780.125,167.8706456803443,169.1718980663258,-1.3012523859815133,62.74450212338054,3597.2215000000006,4253.863567019768,2940.579432980233,3618.6349979177485,3420.690441113429,2972.118508601549
2024-06-04,3769.14,3835.11,3720.0,3813.12,1757510.322,162.5819579570516,167.85391004447098,-5.271952087419379,64.53209135242855,3636.3445,4242.124965062692,3030.564034937308,3637.157379093598,3436.0842312990017,2980.486682645315
2024-06-05,3813.11,3892.06,3778.91,3868.61,1939160.262,161.012165449863,166.4855611255494,-5.47339567568639,66.70339355574441,3682.614,4200.467001633711,3164.7609983662883,3659.200485873678,3453.050680952731,2989.323730579192
2024-06-06,3868.6,3881.99,3760.0,3815.76,1550761.493,153.73142062265788,163.9347330249711,-10.20331240231323,62.76245584240073,3718.8779999999997,4157.684839921732,3280.0711600782665,3674.11091580705,3467.278326145188,2997.546977041091
2024-06-07,3815.77,3844.32,3555.02,3679.82,2617598.785,135.43099300987888,158.23398502195266,-22.802992012073787,53.93545888430333,3746.7895000000003,4085.1480419717604,3408.43095802824,3674.6546381116873,3475.6154051741487,3004.3357633391897
2024-06-08,3679.82,3711.28,3659.0,3682.11,793561.955,119.7323560453392,150.53365922662996,-30.801303181290763,54.052690845591904,3777.3959999999997,3899.8172489983162,3654.974751001683,3675.3646725778867,3483.715203311437,3011.079785594521
2024-06-09,3682.12,3724.73,3666.71,3707.67,715200.186,108.10735701336625,142.04839878397723,-33.94104177061098,55.41653013699712,3779.56,3894.8954572768284,3664.2245427231715,3678.4413704301455,3492.49979805166,3018.0110315090037
2024-06-10,3707.67,3715.49,3642.6,3669.66,1149036.664,94.73532262644676,132.58578355247113,-37.85046092602437,52.90177854289852,3773.4270000000006,3898.5363754911345,3648.3176245088666,3677.605049436175,3499.448817809513,3024.4951008472226
2024-06-11,3669.65,3675.0,3427.09,3498.16,3162055.189,69.49814213402806,119.96825526878251,-50.470113134754456,43.34438361147686,3761.3224999999998,3936.6954978465224,3585.949502153477,3660.515044716447,3499.3982650249804,3029.2081844208824
2024-06-12,3498.17,3657.77,3462.09,3560.45,2861506.382,53.902423235408605,106.75508886210773,-52.85266562669912,47.08374347484937,3750.1050000000005,3946.5853147498574,3553.6246852501436,3650.9850404519248,3501.7929472334467,3034.4941726356
2024-06-13,3560.44,3562.33,3426.01,3469.18,2257441.373,33.788485320092605,92.1617681537047,-58.373282833612095,42.64262251179398,3737.0834999999997,3970.3572552657433,3503.809744734256,3633.6702746850438,3500.5137532942717,3038.819404748679
2024-06-14,3469.18,3533.82,3361.05,3480.51,2523034.384,18.54846570344307,77.43910766365238,-58.89064196020931,43.356880852528775,3723.5515,3983.28774567402,3463.8152543259803,3619.0835818506143,3499.729142205687,3043.214336044712
2024-06-15,3480.5,3594.99,3472.34,3567.87,1576530.079,13.365789342222797,64.62444399936646,-51.258654657143666,48.66507019563091,3710.5685000000003,3974.3478705093494,3446.7891294906512,3614.206097862638,3502.4018241996278,3048.4347904124265
2024-06-16,3567.88,3653.73,3540.0,3622.96,1335659.257,13.54761486201869,54.40907817189691,-40.86146330987822,51.73664824173042,3696.9119999999994,3948.236874643815,3445.5871253561836,3615.0398028284417,3507.130431265056,3054.151459164542
2024-06-17,3622.96,3637.47,3464.0,3509.56,2934501.925,4.489528601848178,44.42516825788716,-39.93563965603898,45.67793977660721,3680.0399999999995,3934.2305590196647,3425.8494409803343,3604.9941073172563,3507.2257246468225,3058.6828874315615
2024-06-18,3509.56,3515.87,3341.85,3482.34,3312942.268,-4.829821249816632,34.5741703563464,-39.40399160616303,44.33580504725235,3665.657,3930.735366176363,3400.578633823637,3593.312763759324,3506.249654681878,3062.898381088959
2024-06-19,3482.33,3587.63,3463.91,3558.85,2344216.428,-5.9729039217168065,26.464755500733755,-32.437659422450565,48.88229002915648,3656.0799999999995,3922.1072013792523,3390.0527986207467,3590.0305957812516,3508.3127366096933,3067.8332230681735
2024-06-20,3558.84,3625.0,3483.63,3511.26,2504170.932,-10.596767351618382,19.05245093026333,-29.649218281881712,46.3465793437973,3643.4255000000003,3911.8350274389372,3375.0159725610633,3582.5286342762206,3508.4283329699333,3072.2454298038137
2024-06-21,3511.27,3546.66,3443.8,3517.18,2504862.799,-13.626440796745555,12.516672584861551,-26.143113381607108,46.716857991552125,3628.41,3889.314348191548,3367.5056518084516,3576.3049548198,3508.7715852507295,3076.6726394575076
2024-06-22,3517.18,3520.0,3472.57,3494.26,844082.802,-17.673205500087988,6.478696967871643,-24.15190246795963,45.41019903725102,3613.924,3870.5970209429765,3357.2509790570234,3568.491149597115,3508.20242437451,3080.8277375723583
2024-06-23,3494.25,3519.7,3397.87,3419.38,1408148.716,-26.61567673098125,-0.14017777189893726,-26.475498959082312,41.34188215014184,3596.4354999999996,3856.220934823258,3336.650065176741,3554.290087727842,3504.7187268704047,3084.1964168004943
