timestamp,open,high,low,close,volume,macd,macd_signal,macd_hist,rsi,boll_mid,boll_upper,boll_lower,ema20,ema50,ema200
2025-03-21 18:30:00,84082.2,84405.9,84058.2,84070.3,3387.901,-65.54959926604351,-108.92390042401001,43.3743011579665,50.881261158977935,83938.815,84374.88608196589,83502.74391803412,83978.35034075563,84189.96728890351,84033.62715227195
2025-03-21 19:00:00,84070.4,84167.2,83926.7,83975.6,2523.162,-58.78188900506939,-98.89549814022189,40.1136091351525,49.093576485145796,83933.005,84363.5552108998,83502.45478910021,83978.08840354037,84181.55812728519,84033.04976767223
2025-03-21 19:30:00,83975.6,84019.0,83760.1,83925.0,2165.199,-56.84613944450393,-90.4856264010783,33.63948695657437,48.120716466580795,83924.49,84348.20747240543,83500.77252759458,83973.03236510037,84171.49403313886,84031.97464560583
2025-03-21 20:00:00,83925.0,84056.8,83778.0,84050.6,1705.524,-44.66233546975127,-81.32096821481291,36.65863274506164,50.73063216582772,83926.7,84352.67137536714,83500.72862463286,83980.41975891036,84166.75173649304,84032.15997251523
2025-03-21 20:30:00,84050.5,84199.0,84028.2,84170.7,962.716,-25.027022096939618,-70.06217899123826,45.03515689429864,53.15731140898803,83929.46,84361.2575568549,83497.66244314512,83998.54168665546,84166.90661284691,84033.5384802514
2025-03-21 21:00:00,84170.7,84406.0,84129.4,84311.7,1932.526,1.8898405296786223,-55.671775087054876,57.5616156167335,55.90332104445861,83948.99500000001,84413.30816326327,83484.68183673675,84028.36628795952,84172.58628202122,84036.3062565673
2025-03-21 21:30:00,84311.7,84550.0,84172.8,84356.3,2530.085,26.514848248829367,-39.23445041987802,65.74929866870738,56.76665634181854,83966.51000000001,84465.04452142578,83467.97547857424,84059.59807009004,84179.79256659457,84039.49027391488
2025-03-21 22:00:00,84356.2,84377.4,84204.4,84232.7,805.563,35.64595388305315,-24.258369559291786,59.90432344234494,53.63284570164522,83966.86,84466.16992126562,83467.55007873438,84076.0839681917,84181.86787287999,84041.41275875155
2025-03-21 22:30:00,84232.7,84232.8,84050.9,84129.7,1452.836,34.17720888409531,-12.571253870614367,46.74846275470968,51.10113865054896,84001.91500000001,84436.33908712488,83567.49091287513,84081.19025693955,84179.82159555757,84042.29123876398
2025-03-21 23:00:00,84129.6,84189.1,84049.4,84093.0,825.425,29.70936381163483,-4.115130334164526,33.824494145799356,50.191998944833266,84023.345,84428.99861669465,83617.69138330535,84082.31499437471,84176.41606216856,84042.7958035524
2025-03-21 23:30:00,84093.0,84093.0,84000.4,84050.3,996.51,22.46407961777004,1.200711656222389,21.26336796154765,49.09752323706812,84031.16500000001,84432.3167852917,83630.01321470832,84079.26594728936,84171.46926668679,84042.87047217379
2025-03-22 00:00:00,84050.3,84204.1,83995.6,84186.0,1154.573,27.356644402767415,6.431898205531396,20.92474619723602,52.63251659506886,84038.145,84445.22715891374,83631.06284108627,84089.43109517275,84172.03921754166,84044.29464658003
2025-03-22 00:30:00,84185.9,84212.4,84056.7,84153.9,598.87,28.3174102124176,10.809000606908638,17.50840960550896,51.717566022088285,84035.83499999999,84439.55807484029,83632.1119251597,84095.57099087397,84171.32773394056,84045.38524711157
2025-03-22 01:00:00,84153.9,84286.0,84140.0,84140.1,961.475,27.646586795366602,14.176517844600232,13.47006895076637,51.304652613428786,84057.475,84432.42304622645,83682.52695377356,84099.81184888809,84170.1028824859,84046.3276824637
2025-03-22 01:30:00,84140.1,84149.8,83940.2,84024.2,1527.852,17.560368585938704,14.853287992867928,2.707080593070776,47.84935077615583,84082.39,84362.95476051478,83801.82523948522,84092.6107204193,84164.380148439,84046.10750651879
2025-03-22 02:00:00,84024.2,84167.8,83965.6,84135.7,1069.776,18.352529111813055,15.553136216656956,2.7993928951560996,51.25086483321085,84094.405,84361.51162940911,83827.29837059088,84096.71446133342,84163.25523798274,84046.99897411562
2025-03-22 02:30:00,84135.8,84212.8,84095.9,84138.4,574.49,18.979406671613106,16.23839030764819,2.741016363964917,51.333642840973965,84097.98,84365.4502903336,83830.5097096664,84100.68451263648,84162.2803572774,84047.90843705976
2025-03-22 03:00:00,84138.3,84234.7,84083.9,84199.9,856.693,24.160243192585767,17.822760884635706,6.3374823079500615,53.27967470620377,84120.155,84337.16475942299,83903.14524057701,84110.13360667427,84163.75587803777,84049.42079091986
2025-03-22 03:30:00,84199.9,84253.0,84166.0,84214.1,807.73,29.076736216171412,20.073555950942847,9.003180265228565,53.739643109062406,84132.01999999999,84341.85818929075,83922.18181070923,84120.03516794638,84165.73046675128,84051.05939001519
2025-03-22 04:00:00,84214.1,84316.8,84159.7,84200.1,907.002,31.4805215473898,22.35494907023224,9.125572477157558,53.1837066985646,84137.91500000001,84348.4832264745,83927.34677352551,84127.66039004881,84167.0784945386,84052.54238115932
2025-03-22 04:30:00,84200.0,84350.2,84200.0,84318.9,483.407,42.48199947326793,26.380359150839386,16.101640322428548,57.22732234115868,84150.345,84373.10464365818,83927.58535634182,84145.87368623915,84173.03314041857,84055.1927057249
2025-03-22 05:00:00,84319.0,84389.0,84288.6,84299.9,885.001,49.10159619158367,30.92460655898825,18.17698963259542,56.388470996661816,84166.56,84382.88148979699,83950.23851020301,84160.54285898157,84178.00900292532,84057.6276041754
2025-03-22 05:30:00,84300.0,84315.0,84172.0,84281.0,1132.702,52.22063530336891,35.183812307864386,17.036822995504522,55.51670851261054,84184.36,84373.92163724871,83994.79836275129,84172.01496765231,84182.04840493422,84059.85021507913
2025-03-22 06:00:00,84281.3,84357.4,84249.0,84249.1,562.705,51.52449068852002,38.45194798399552,13.072542704524501,53.9992760985622,84194.285,84374.93533716109,84013.63466283891,84179.35639930582,84184.67821663659,84061.73329751616
2025-03-22 06:30:00,84249.1,84308.4,84110.6,84280.8,1012.63,52.92067941336427,41.34569426986927,11.574985143494999,55.30659737586025,84199.79000000001,84384.08757287888,84015.49242712113,84189.01769461164,84188.44816302737,84063.91306570006
2025-03-22 07:00:00,84280.8,84342.2,84256.2,84261.1,636.537,51.83996486911201,43.44454838971782,8.395416479394186,54.274302989631316,84197.26,84376.40629599588,84018.1137040041,84195.88267607822,84191.29759212545,84065.87512474782
2025-03-22 07:30:00,84261.1,84327.1,84173.0,84235.4,773.612,48.35233996146417,44.426106704067095,3.9262332573970724,52.88744873474649,84191.215,84355.29054454096,84027.13945545904,84199.64623073796,84193.02729512869,84067.56193942696
2025-03-22 08:00:00,84235.4,84243.1,84130.0,84160.1,826.606,39.06200901282136,43.35328716581795,-4.29127815299659,48.94142481594836,84187.58499999999,84351.00716914801,84024.16283085197,84195.87992304817,84191.73588747426,84068.48271614908
2025-03-22 08:30:00,84160.2,84220.0,84073.7,84175.1,776.9,32.534689766631345,41.189567685980634,-8.654877919349289,49.74580321289396,84189.85500000001,84351.13897284096,84028.57102715907,84193.90088275765,84191.08343119975,84069.54358464511
2025-03-22 09:00:00,84175.1,84367.1,84175.1,84295.4,1260.171,36.64650852458726,40.28095585370196,-3.6344473291146997,55.76473463903496,84199.975,84361.06996218917,84038.88003781084,84203.56746535313,84195.1746899065,84071.79091216109
2025-03-22 09:30:00,84295.5,84509.0,84295.4,84315.7,2677.87,41.06976810753986,40.438718304469546,0.6310498030703116,56.707014033016165,84213.245,84365.93171020855,84060.55828979144,84214.24675436808,84199.9016309702,84074.21786825899
2025-03-22 10:00:00,84315.8,84385.0,84314.1,84340.2,753.475,46.02166924990888,41.55530849355742,4.466360756351463,57.873347499013605,84220.95499999999,84383.12726026858,84058.7827397314,84226.2423015721,84205.40404037603,84076.86445663452
2025-03-22 10:30:00,84340.3,84400.0,84306.2,84375.8,780.778,52.21678640470782,43.687604075787505,8.529182328920314,59.577456726684304,84232.05,84404.91616058185,84059.18383941815,84240.48589189963,84212.08683299835,84079.83893965308
2025-03-22 11:00:00,84375.8,84385.8,84226.0,84294.9,1107.831,50.02188641302928,44.95446054323586,5.067425869793418,54.21073608550846,84239.79,84409.14794420038,84070.43205579961,84245.66818790954,84215.33468746662,84081.97885070131
2025-03-22 11:30:00,84295.0,84303.9,84157.3,84190.8,963.537,39.42791203735396,43.84915084205949,-4.421238804705524,48.19466589695665,84248.12,84386.35948099542,84109.88051900457,84240.44264620355,84214.37246336072,84083.06164820679
