timestamp,open,high,low,close,volume,macd,macd_signal,macd_hist,rsi,boll_mid,boll_upper,boll_lower,ema20,ema50,ema200
2024-06-02,166.28,167.245,161.357,163.251,7236488.0,3.0857657311236153,4.438707355141522,-1.352941624017907,49.87186360251374,167.92634999999999,185.86207114994008,149.9906288500599,165.0130897893424,159.71516866543686,130.78024720543283
2024-06-03,163.252,167.405,161.904,164.995,10551414.0,2.7224735035714502,4.095460584827508,-1.372987081256058,51.483065523521226,169.07795000000002,182.34446154678727,155.81143845321276,165.0113669522593,159.92228494347043,131.1206925068713
2024-06-04,164.995,172.038,164.348,171.888,8733013.0,2.956686363788208,3.8677057406196482,-0.9110193768314403,57.32182674742725,169.75119999999998,182.0740898797912,157.42831012020878,165.66628438636067,160.39166817498736,131.5263373575492
2024-06-05,171.889,175.784,171.2,173.668,10071690.0,3.248486317304014,3.743861855956521,-0.49537553865250716,58.70390537877175,170.46945,181.86809672438596,159.07080327561403,166.42835254107572,160.91245735082862,131.94565738384225
2024-06-06,173.667,174.49,167.495,170.271,7351462.0,3.1690990066383904,3.6289092860928953,-0.4598102794545049,55.04062219173091,170.51545,181.9025117341274,159.1283882658726,166.79431896618493,161.27955973912404,132.32700407654033
2024-06-07,170.272,173.0,152.22,162.524,15312749.0,2.4527916549454005,3.3936857598633963,-0.9408941049179957,47.726155848509585,170.02669999999998,181.91932728000162,158.13407271999833,166.38762192133416,161.32837418519745,132.6274716976693
2024-06-08,162.525,163.819,157.4,157.838,7344457.0,1.489818226069275,3.012912253104572,-1.523094027035297,43.9238010485822,169.42595,182.50973262502606,156.34216737497394,165.57337221372129,161.19146209217183,132.8783227255532
2024-06-09,157.841,163.078,156.504,162.116,6250852.0,1.0596388015496245,2.6222575627935827,-1.5626187612439582,47.99710557330943,168.19670000000002,178.8383995298776,157.55500047012245,165.24409866925765,161.22772730497317,133.16924488748802
2024-06-10,162.117,163.2,157.466,159.096,8782933.0,0.46961632647861506,2.1917293155305893,-1.7221129890519742,45.48527697129324,167.244,177.53982660468165,156.94817339531835,164.6585654621795,161.14411060755143,133.4272225502991
2024-06-11,159.096,159.772,145.121,149.245,16437240.0,-0.7838384349818739,1.5966157654280966,-2.3804542004099707,38.421907353478865,165.85475,177.934459910685,153.77504008931498,163.19060684564008,160.67737398271476,133.58461337069414
2024-06-12,149.245,161.749,145.4,155.173,17450255.0,-1.2840684033867262,1.020478931665132,-2.304547335051858,44.05226706382814,164.8043,176.7559208651902,152.85267913480982,162.42702524077868,160.4614695857692,133.79942318790117
2024-06-13,155.173,155.186,146.0,147.209,11851796.0,-2.2966580059629678,0.35705154413951173,-2.6537095501024797,38.90556136511521,163.7819,177.99121159338415,149.57258840661586,160.97768950267766,159.9416571160946,133.93285181289718
2024-06-14,147.216,149.711,139.5,142.974,14118980.0,-3.401659430337986,-0.3946906507559881,-3.006968779581998,36.465766752861924,162.51280000000003,179.30177232803624,145.72382767196382,159.26305240623836,159.27612621545134,134.0228134864007
2024-06-15,142.973,145.74,142.854,145.45,5510166.0,-4.031120279646274,-1.1219765765340455,-2.9091437031122283,38.87907827189218,161.61005,180.03621042450135,143.18388957549865,157.94752360498742,158.73382138989047,134.13651683479472
2024-06-16,145.45,151.347,143.02,151.245,7365593.0,-4.0160697439231114,-1.7007952100118588,-2.3152745339112526,44.21949915507418,160.65984999999998,179.17005370981727,142.1496462901827,157.3091880232717,158.44008810368766,134.3067504981301
2024-06-17,151.244,151.747,139.765,143.197,14392716.0,-4.600516498722726,-2.2807394677540325,-2.3197770309686936,39.10881066687879,159.37935,179.02496163560016,139.7337383643998,155.96517011574412,157.84221430850522,134.39521069217855
2024-06-18,143.197,143.749,127.0,137.359,25248935.0,-5.471698216195193,-2.918931217442265,-2.5527669987529285,35.87019005914637,157.82639999999998,179.2898490523084,136.36295094769156,154.1931539135894,157.03881462162204,134.4247011330524
2024-06-19,137.359,141.876,134.402,135.557,13715932.0,-6.23564173954469,-3.5822733218627505,-2.653368417681939,34.90923909199307,156.25495,179.42874244318867,133.08115755681135,152.4182821117014,156.19625309921366,134.4359677884449
2024-06-20,135.557,141.255,131.8,133.5,16594411.0,-6.927202705639331,-4.251259198618067,-2.6759435070212643,33.79622681467909,154.64185,179.46216864823634,129.82153135176367,150.61654095766062,155.3060644642356,134.42665467612207
2024-06-21,133.5,135.35,128.639,134.534,16176738.0,-7.307597166486232,-4.862526792191701,-2.4450703742945317,34.919489809429024,153.05450000000002,178.78464309694883,127.32435690305121,149.08487038984487,154.49135104071297,134.42772278879747
2024-06-22,134.534,136.679,132.937,133.627,6224921.0,-7.594702827070535,-5.408961999167468,-2.185740827903067,34.36864089307174,151.57330000000002,178.22612182433954,124.9204781756605,147.6126922571139,153.67302282307696,134.41975539786415
2024-06-23,133.628,135.064,128.164,128.661,8055127.0,-8.12924197303397,-5.953017993940769,-2.1762239790932014,31.443913985107997,149.7566,177.48875807951768,122.0244419204823,145.8077691846032,152.6920228440924,134.3624543491292
2024-06-24,128.66,132.579,121.4,132.237,25054282.0,-8.170134566436445,-6.396441308439905,-1.7736932579965403,35.6880575639002,147.77405,174.49530997245975,121.05279002754024,144.51531497628358,151.88975795963108,134.34130554963536
2024-06-25,132.237,139.857,131.143,136.544,14786394.0,-7.76548763881155,-6.6702505745142355,-1.0952370642973142,40.46834543374314,145.91785,170.10279549812668,121.73290450187328,143.7561421212601,151.287886314008,134.36322290735043
2024-06-26,136.543,140.38,134.8,136.808,10896154.0,-7.338901155773868,-6.803980690766163,-0.5349204650077057,40.75901424779865,144.24470000000002,165.82566081076516,122.66373918923487,143.09441430007783,150.71997763360065,134.3875490475758
2024-06-27,136.815,151.25,135.179,149.651,20723615.0,-5.89653398137736,-6.622491348888402,0.7259573675110422,52.826036007461525,143.60105000000001,163.59612541976517,123.60597458023486,143.71885103349757,150.67805197691644,134.53942418143077
2024-06-28,149.65,150.899,138.937,139.98,18609062.0,-5.470753025942287,-6.39214368429918,0.9213906583568932,45.337084891821085,142.70815,161.59027908685414,123.82602091314584,143.3627699826399,150.25847278555304,134.5935592642026
2024-06-29,139.979,143.17,139.626,140.234,6631098.0,-5.054557086524568,-6.124626364744258,1.0700692782196901,45.555395498587686,141.61405,158.15144605894827,125.07665394105172,143.0647918890185,149.86531322488364,134.6496830526185
2024-06-30,140.236,147.574,137.1,146.582,10829526.0,-4.164482704580479,-5.732597632711503,1.568114928131024,50.83966289092695,140.98835,155.5723204113073,126.4043795886927,143.39976409010163,149.73654231812696,134.76841257448302
2024-07-01,146.582,149.396,145.802,146.625,10805989.0,-3.416242289136335,-5.2693265639964695,1.8530842748601346,50.87444481722744,140.85735,155.17365833442435,126.54104166557566,143.70692941488477,149.61450873566866,134.8863885687668
2024-07-02,146.627,154.915,146.096,153.97,13748808.0,-2.205156591802421,-4.65649256955766,2.451335977755239,56.5318578286999,140.7972,154.86826508668324,126.72613491331676,144.68436470879428,149.7853288770474,135.07627524967458
2024-07-03,153.97,154.417,139.107,140.737,20126236.0,-2.2867942010776687,-4.182552895861662,1.8957586947839928,46.207285611384464,140.4736,154.21768007145326,126.72951992854675,144.30842521268764,149.4304593923601,135.13260086908082
2024-07-04,140.737,142.685,127.0,127.76,25092154.0,-3.3598972216438767,-4.018021761018105,0.6581245393742279,38.73601561837754,139.7129,154.51748027133894,124.90831972866104,142.7323847161237,148.58056138732985,135.05924165645317
2024-07-05,127.751,136.388,120.069,134.23,35956212.0,-3.6462326752728416,-3.943663943869052,0.2974312685962106,43.629835027506594,139.1519,153.89130327150298,124.41249672849705,141.92263379072395,148.0177458760831,135.05099049569245
2024-07-06,134.215,144.5,132.261,142.996,14619563.0,-3.129735017689626,-3.7808781586331675,0.6511431409435415,49.51412974752942,138.73945,152.48196397326035,124.99693602673966,142.02485914399458,147.82079839337163,135.13004531663083
2024-07-07,142.995,143.29,131.178,131.599,14123300.0,-3.598567497053324,-3.7444160263171993,0.14584852926387537,43.2001379957555,138.15955000000002,152.08763501553582,124.23146498446422,141.03192017784502,147.18459893499616,135.09491053736087
