timestamp,open,high,low,close,volume,macd,macd_signal,macd_hist,rsi,boll_mid,boll_upper,boll_lower,ema20,ema50,ema200
2025-03-21 02:30:00,128.45,128.7,128.04,128.31,126116.0,-0.45916288245004466,-0.7279731460574013,0.2688102636073566,46.98170848174419,127.80250000000001,128.7026023333641,126.90239766663592,128.3497155978833,129.35136868423035,128.44701580588725
2025-03-21 03:00:00,128.3,128.37,127.27,127.83,282040.0,-0.4506481120683645,-0.672508139259594,0.22186002719122944,43.32167723420945,127.8355,128.68493262797872,126.98606737202127,128.3002188741932,129.29168870594546,128.44087634513215
2025-03-21 03:30:00,127.83,128.08,127.67,127.88,117116.0,-0.4348528011564383,-0.6249770716389629,0.19012427048252456,43.81270669444121,127.84450000000001,128.69169910044255,126.99730089955749,128.26019802897187,129.23631190618363,128.4352954859766
2025-03-21 04:00:00,127.87,128.6,127.87,128.52,167001.0,-0.3664678461426547,-0.5732752265397013,0.2068073803970466,49.80688134579859,127.898,128.77492284963483,127.02107715036516,128.2849410738653,129.20821321957473,128.43613831696192
2025-03-21 04:30:00,128.51,128.72,128.3,128.39,144638.0,-0.3190839872027311,-0.5224369786723073,0.2033529914695762,48.67105968935288,127.958,128.7942220808028,127.12177791919719,128.2949466858904,129.17611762111449,128.43567922923097
2025-03-21 05:00:00,128.38,128.63,127.63,127.75,255097.0,-0.32937772130841836,-0.4838251271995295,0.15444740589111117,43.42124070008266,127.979,128.76861416294093,127.18938583705906,128.24304700146217,129.1201766941782,128.42885655033317
2025-03-21 05:30:00,127.75,128.25,127.51,128.22,187365.0,-0.29619614706095376,-0.44629933117181436,0.1501031841108606,47.868347754809854,127.9965,128.79143859412042,127.20156140587956,128.24085204893976,129.08486670483222,128.426778375703
2025-03-21 06:00:00,128.22,128.39,127.86,128.25,191564.0,-0.26443057034617823,-0.40992557900668714,0.1454950086605089,48.148499654772365,127.99899999999998,128.79694208997174,127.20105791002823,128.24172328237486,129.05211886566295,128.42501938689006
2025-03-21 06:30:00,128.25,128.29,127.79,128.05,104356.0,-0.25248397085573515,-0.3784372573764968,0.12595328652076165,46.35984109348053,128.004,128.8019025135026,127.2060974864974,128.22346392213365,129.01281089706148,128.4212878507021
2025-03-21 07:00:00,128.05,128.17,127.31,127.79,187338.0,-0.2609875281172549,-0.3549473115246485,0.09395978340739358,44.067942005521445,128.0075,128.80075777319732,127.21424222680268,128.18218164380443,128.96484675505698,128.41500637955085
2025-03-21 07:30:00,127.8,128.27,127.71,128.01,227090.0,-0.24712578630786197,-0.3333830064812912,0.08625722017342924,46.47902194974074,128.0315,128.7923105096409,127.27068949035908,128.16578339200245,128.92739370163557,128.41097646532646
2025-03-21 08:00:00,128.0,128.79,127.9,128.16,230348.0,-0.22148338792823097,-0.3110030827706792,0.0895196948424482,48.1211037970057,128.06099999999998,128.79162050052716,127.3303794994728,128.1652325927638,128.8972935899033,128.4084791870645
2025-03-21 08:30:00,128.15,128.61,127.7,128.32,239710.0,-0.18610563068116903,-0.28602359235277713,0.0999179616716081,49.88727258673637,128.109,128.7683745042411,127.4496254957589,128.17997234584206,128.8746501147202,128.40759879714346
2025-03-21 09:00:00,128.31,129.05,127.94,128.72,238030.0,-0.12435832289321525,-0.25369053846086476,0.1293322155676495,54.09480976602125,128.151,128.8544920416271,127.4475079583729,128.23140355102564,128.8685842433272,128.41070726682364
2025-03-21 09:30:00,128.71,128.71,127.43,127.54,452196.0,-0.16869466214259887,-0.23669136319721157,0.0679967010546127,42.70398801130691,128.1515,128.85314543452557,127.44985456547442,128.16555559375536,128.81647331752563,128.4020435129249
2025-03-21 10:00:00,127.53,127.88,126.17,126.31,709283.0,-0.2996283165610265,-0.2492787538699746,-0.0503495626910519,34.53958611663546,128.081,129.1515610924336,127.01043890756635,127.98883601332548,128.71816287644708,128.38122715956246
2025-03-21 10:30:00,126.3,126.83,125.83,126.53,470391.0,-0.38124723959180074,-0.2756724510143399,-0.10557478857746083,36.86462880594337,127.99650000000001,129.26866806238348,126.72433193761655,127.84989925010025,128.63233799841234,128.36280698882055
2025-03-21 11:00:00,126.53,126.7,125.65,125.74,376340.0,-0.5038689312922315,-0.3213117470699183,-0.18255718422231326,32.412625397389235,127.88399999999999,129.50790562339236,126.26009437660763,127.6489564643092,128.51889447652246,128.33670940684223
2025-03-21 11:30:00,125.74,126.58,125.72,126.34,162513.0,-0.5463347153528417,-0.366316340726503,-0.18001837462633874,38.488525223066816,127.75550000000001,129.4430453989998,126.06795460100022,127.52429394386105,128.433434242565,128.31684165155028
2025-03-21 12:00:00,126.35,126.78,126.03,126.76,183225.0,-0.5398753199639117,-0.4010281365739848,-0.1388471833899269,42.392498122209595,127.67099999999998,129.38121574508537,125.96078425491457,127.45150404442577,128.36779948858342,128.3013506898433
2025-03-21 12:30:00,126.76,126.86,125.62,125.81,403030.0,-0.6044455876608339,-0.44171162679135473,-0.16273396086947917,36.71617528901673,127.546,129.41741826318722,125.67458173681278,127.29517032587029,128.2674791147324,128.2765611307404
2025-03-21 13:00:00,125.8,126.36,125.72,126.02,198216.0,-0.6313944237049185,-0.4796481861740675,-0.15174623753085098,38.671072035666676,127.4555,129.44069228818114,125.47030771181886,127.17372553290303,128.17933042800217,128.2541077861559
2025-03-21 13:30:00,126.02,127.47,125.28,127.13,724111.0,-0.5567658003899822,-0.4950717090172505,-0.06169409137273174,47.84248706501542,127.41799999999998,129.39775649752053,125.43824350247941,127.16956119643524,128.13817471964637,128.24292263405485
2025-03-21 14:00:00,127.14,127.64,126.13,127.23,548477.0,-0.4839739641183911,-0.4928521600374786,0.008878195919087506,48.588409581699146,127.35349999999998,129.26496430504858,125.44203569495139,127.17531727296628,128.102555455061,128.2328438018752
2025-03-21 14:30:00,127.22,127.73,126.43,127.01,484494.0,-0.4389778074081647,-0.4820772895116159,0.04309948210345116,46.99603433004736,127.28450000000001,129.13715073255685,125.43184926744317,127.1595727707764,128.05970486125798,128.22067620185655
2025-03-21 15:00:00,127.0,127.07,126.13,126.33,197304.0,-0.4529668250088008,-0.47625519661105287,0.023288371602252056,42.373520698271236,127.2135,129.0995738948523,125.32742610514768,127.08056584021439,127.99186526396554,128.20186350333063
2025-03-21 15:30:00,126.32,126.72,125.75,125.91,223990.0,-0.49226913910948156,-0.4794579851107386,-0.012811153998742941,39.771481592992906,127.098,129.00733000097753,125.18866999902245,126.96908337922645,127.9102141983447,128.1790588913572
2025-03-21 16:00:00,125.9,125.91,124.74,125.52,954578.0,-0.5485627561125312,-0.4932789393110972,-0.05528381680143407,37.47052189773066,126.9615,128.91391577754905,125.00908422245095,126.83107543833076,127.81647005995157,128.15260059393074
